workerID, SongId, Valence, Arousal
4eb43aa7f89260bb40b3970a45a82678,974,2,1
64cae7b86c7dcb1b40d17e43c0c2109e,974,3,2
8dcd4de7be6479561269b90c1dc8a3b4,974,6,7
eca1130f44cd2e17645e40a0fa2ef59b,974,4,4
5097e48e561bf0261b242f211b289825,974,2,5
3deba1aaf448d3857c6c70f63c2a6430,974,5,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,976,6,5
24ebcf86498b0f2793b55c5b9a7756b5,976,4,5
ff18a27328ffd40ef52b7ebb7a0ded94,976,7,6
a00de41fdf121f6dfe5db851a575d2d1,976,6,8
2afd218c3aecb6828d2be327f8b9c46f,976,6,5
7cecbffe1da5ae974952db6c13695afe,976,8,7
0c37993dcf5f99f7b00d02495ed01bc3,976,6,5
8dcd4de7be6479561269b90c1dc8a3b4,976,7,7
28b56a449c99c88e1f9fff59d0f16aac,976,7,4
3deba1aaf448d3857c6c70f63c2a6430,976,5,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,977,7,2
514278711fcdb6dfb235c03a3aa38ee3,977,7,3
c1edc56f4d30d94a94ee41654c4f6734,977,9,7
2afd218c3aecb6828d2be327f8b9c46f,977,7,4
4eb43aa7f89260bb40b3970a45a82678,977,5,5
64cae7b86c7dcb1b40d17e43c0c2109e,977,7,1
40b86bbb6927a793c05968b8b95e214d,977,8,4
cbc86e332e889251fe0fa71df472f202,977,8,2
ed7ed76453bd846859f5e6b9149df276,977,8,3
571d66ea4abfb694d9bb1281d7701710,977,7,4
6010bbc8e7ef4b21fa38f9c3a9754ef3,978,9,2
3c888e77b992ae3cd2adfe16774e23b9,978,8,8
2afd218c3aecb6828d2be327f8b9c46f,978,8,4
fd5b08ce362d855ca9152a894348130c,978,4,4
9c8073214a052e414811b76012df8847,978,9,8
6b492acb1838463dc7c07a76b26313c4,978,9,8
8dcd4de7be6479561269b90c1dc8a3b4,978,8,8
cbc86e332e889251fe0fa71df472f202,978,7,6
259443e9cad56b4f68b664daa20cb323,978,7,7
5bf3c29fd496e2cafa9c531c7e9c6d61,978,8,6
bf34e3c5724ce07d29ef12db5f767258,979,3,5
514278711fcdb6dfb235c03a3aa38ee3,979,5,7
855ba3170f3e470170d23a748ccb41ed,979,2,7
2afd218c3aecb6828d2be327f8b9c46f,979,2,2
cbc86e332e889251fe0fa71df472f202,979,2,6
259443e9cad56b4f68b664daa20cb323,979,6,7
ed7ed76453bd846859f5e6b9149df276,979,1,6
20c7d1ee0615a09b0bac9438cc8325e2,979,3,4
490951556961e4b88fe1a3ac53b3b186,979,2,3
28b56a449c99c88e1f9fff59d0f16aac,979,5,8
6010bbc8e7ef4b21fa38f9c3a9754ef3,980,7,3
bf34e3c5724ce07d29ef12db5f767258,980,6,5
24ebcf86498b0f2793b55c5b9a7756b5,980,5,5
94d7a0f7c8f2e1c714b0649f835c538c,980,7,5
2afd218c3aecb6828d2be327f8b9c46f,980,6,4
fd5b08ce362d855ca9152a894348130c,980,6,7
4eb43aa7f89260bb40b3970a45a82678,980,3,2
64cae7b86c7dcb1b40d17e43c0c2109e,980,7,1
8dcd4de7be6479561269b90c1dc8a3b4,980,5,6
eca1130f44cd2e17645e40a0fa2ef59b,980,6,5
6010bbc8e7ef4b21fa38f9c3a9754ef3,981,7,4
514278711fcdb6dfb235c03a3aa38ee3,981,6,4
24ebcf86498b0f2793b55c5b9a7756b5,981,5,7
2afd218c3aecb6828d2be327f8b9c46f,981,8,7
9c8073214a052e414811b76012df8847,981,9,8
0c37993dcf5f99f7b00d02495ed01bc3,981,4,6
7685fa48defdc384f720bd1edbf17ed6,981,4,7
259443e9cad56b4f68b664daa20cb323,981,8,7
ed7ed76453bd846859f5e6b9149df276,981,9,9
478905563bab736f35d94bd7b0a27f9a,981,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,983,5,5
be6ec863f38f611dff4958ccd33cf638,983,2,6
7a81cab11e4b2b4aa9c0718c90835611,983,6,6
2afd218c3aecb6828d2be327f8b9c46f,983,6,5
6ca7c27715f54e2f47ebe4e1c9dcf842,983,1,5
0c37993dcf5f99f7b00d02495ed01bc3,983,2,7
c795c7de8f350ab35dfd1100a84bf213,983,8,9
64cae7b86c7dcb1b40d17e43c0c2109e,983,5,6
8dcd4de7be6479561269b90c1dc8a3b4,983,7,8
28b56a449c99c88e1f9fff59d0f16aac,983,6,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,985,3,5
2afd218c3aecb6828d2be327f8b9c46f,985,4,5
3c63524f15931dc8bed7a768cb7d6150,985,2,8
fd5b08ce362d855ca9152a894348130c,985,6,7
a2a15d03117e137478c5718212805270,985,4,5
7cecbffe1da5ae974952db6c13695afe,985,7,7
0c37993dcf5f99f7b00d02495ed01bc3,985,1,6
64cae7b86c7dcb1b40d17e43c0c2109e,985,3,4
7685fa48defdc384f720bd1edbf17ed6,985,3,7
8dcd4de7be6479561269b90c1dc8a3b4,985,6,7
bf34e3c5724ce07d29ef12db5f767258,986,6,3
2c5952c4f931410e9010eb87c276020d,986,6,7
a00de41fdf121f6dfe5db851a575d2d1,986,5,8
2afd218c3aecb6828d2be327f8b9c46f,986,6,4
6ca7c27715f54e2f47ebe4e1c9dcf842,986,6,6
fd5b08ce362d855ca9152a894348130c,986,6,6
0c37993dcf5f99f7b00d02495ed01bc3,986,5,3
c795c7de8f350ab35dfd1100a84bf213,986,4,3
6b492acb1838463dc7c07a76b26313c4,986,8,3
8dcd4de7be6479561269b90c1dc8a3b4,986,6,2
6010bbc8e7ef4b21fa38f9c3a9754ef3,987,7,3
bf34e3c5724ce07d29ef12db5f767258,987,6,4
94d7a0f7c8f2e1c714b0649f835c538c,987,7,5
2afd218c3aecb6828d2be327f8b9c46f,987,7,2
0c37993dcf5f99f7b00d02495ed01bc3,987,6,6
4eb43aa7f89260bb40b3970a45a82678,987,3,3
64cae7b86c7dcb1b40d17e43c0c2109e,987,9,1
8dcd4de7be6479561269b90c1dc8a3b4,987,4,6
eca1130f44cd2e17645e40a0fa2ef59b,987,7,3
d8e56509dc582df255732a0170323231,987,7,3
6010bbc8e7ef4b21fa38f9c3a9754ef3,988,7,5
24ebcf86498b0f2793b55c5b9a7756b5,988,6,6
a00de41fdf121f6dfe5db851a575d2d1,988,6,7
2afd218c3aecb6828d2be327f8b9c46f,988,5,6
0c37993dcf5f99f7b00d02495ed01bc3,988,4,7
4eb43aa7f89260bb40b3970a45a82678,988,3,2
64cae7b86c7dcb1b40d17e43c0c2109e,988,5,7
8dcd4de7be6479561269b90c1dc8a3b4,988,6,7
40b86bbb6927a793c05968b8b95e214d,988,7,5
eca1130f44cd2e17645e40a0fa2ef59b,988,5,7
bf34e3c5724ce07d29ef12db5f767258,989,5,6
514278711fcdb6dfb235c03a3aa38ee3,989,8,5
be6ec863f38f611dff4958ccd33cf638,989,8,8
2afd218c3aecb6828d2be327f8b9c46f,989,7,6
7cecbffe1da5ae974952db6c13695afe,989,7,7
0c37993dcf5f99f7b00d02495ed01bc3,989,4,7
4eb43aa7f89260bb40b3970a45a82678,989,2,3
64cae7b86c7dcb1b40d17e43c0c2109e,989,6,6
8dcd4de7be6479561269b90c1dc8a3b4,989,9,9
490951556961e4b88fe1a3ac53b3b186,989,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,990,7,7
bf34e3c5724ce07d29ef12db5f767258,990,7,5
514278711fcdb6dfb235c03a3aa38ee3,990,5,6
de0b07c32bb6ca4655487026e0f3fc38,990,6,7
4480a650a96730fb629aa7fa2079e7c3,990,6,7
c1edc56f4d30d94a94ee41654c4f6734,990,4,3
2afd218c3aecb6828d2be327f8b9c46f,990,6,4
9c8073214a052e414811b76012df8847,990,9,8
ed7ed76453bd846859f5e6b9149df276,990,3,7
490951556961e4b88fe1a3ac53b3b186,990,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,991,5,4
bf34e3c5724ce07d29ef12db5f767258,991,3,4
94d7a0f7c8f2e1c714b0649f835c538c,991,5,5
2afd218c3aecb6828d2be327f8b9c46f,991,3,3
6ca7c27715f54e2f47ebe4e1c9dcf842,991,3,4
4eb43aa7f89260bb40b3970a45a82678,991,1,1
4eb43aa7f89260bb40b3970a45a82678,991,1,1
64cae7b86c7dcb1b40d17e43c0c2109e,991,3,3
8dcd4de7be6479561269b90c1dc8a3b4,991,4,6
eca1130f44cd2e17645e40a0fa2ef59b,991,3,4
6010bbc8e7ef4b21fa38f9c3a9754ef3,993,6,3
514278711fcdb6dfb235c03a3aa38ee3,993,5,4
212246528da7c13457844fc4453e6019,993,6,3
2afd218c3aecb6828d2be327f8b9c46f,993,2,3
4b4c4f319a356ea87affb872173a2095,993,3,5
9c8073214a052e414811b76012df8847,993,4,2
cbc86e332e889251fe0fa71df472f202,993,5,4
ed7ed76453bd846859f5e6b9149df276,993,4,6
571d66ea4abfb694d9bb1281d7701710,993,4,5
490951556961e4b88fe1a3ac53b3b186,993,5,3
6010bbc8e7ef4b21fa38f9c3a9754ef3,994,8,3
514278711fcdb6dfb235c03a3aa38ee3,994,7,5
4480a650a96730fb629aa7fa2079e7c3,994,7,4
2afd218c3aecb6828d2be327f8b9c46f,994,6,4
9c8073214a052e414811b76012df8847,994,7,6
0c37993dcf5f99f7b00d02495ed01bc3,994,2,7
6b492acb1838463dc7c07a76b26313c4,994,9,8
eca1130f44cd2e17645e40a0fa2ef59b,994,7,5
d8e56509dc582df255732a0170323231,994,7,7
cbc86e332e889251fe0fa71df472f202,994,6,4
bf34e3c5724ce07d29ef12db5f767258,995,6,3
514278711fcdb6dfb235c03a3aa38ee3,995,6,4
24ebcf86498b0f2793b55c5b9a7756b5,995,3,3
1ee4bd59c9ea084016ff2811dbb00568,995,5,2
855ba3170f3e470170d23a748ccb41ed,995,3,2
2afd218c3aecb6828d2be327f8b9c46f,995,4,3
0c37993dcf5f99f7b00d02495ed01bc3,995,5,3
00fa8d61b5f75e16ea71bff7a3def9c9,995,6,1
ed7ed76453bd846859f5e6b9149df276,995,6,1
490951556961e4b88fe1a3ac53b3b186,995,3,2
6010bbc8e7ef4b21fa38f9c3a9754ef3,996,7,7
bf34e3c5724ce07d29ef12db5f767258,996,6,6
514278711fcdb6dfb235c03a3aa38ee3,996,6,7
94d7a0f7c8f2e1c714b0649f835c538c,996,5,6
2afd218c3aecb6828d2be327f8b9c46f,996,6,5
0c37993dcf5f99f7b00d02495ed01bc3,996,6,8
4eb43aa7f89260bb40b3970a45a82678,996,2,3
8dcd4de7be6479561269b90c1dc8a3b4,996,8,8
eca1130f44cd2e17645e40a0fa2ef59b,996,8,8
259443e9cad56b4f68b664daa20cb323,996,6,9
6010bbc8e7ef4b21fa38f9c3a9754ef3,997,8,8
24ebcf86498b0f2793b55c5b9a7756b5,997,7,7
2afd218c3aecb6828d2be327f8b9c46f,997,7,7
4eb43aa7f89260bb40b3970a45a82678,997,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,997,7,7
8dcd4de7be6479561269b90c1dc8a3b4,997,8,8
eca1130f44cd2e17645e40a0fa2ef59b,997,7,6
5097e48e561bf0261b242f211b289825,997,4,7
9d1aa48692579ca9330d3c61d10e22e6,997,8,8
490951556961e4b88fe1a3ac53b3b186,997,7,7
6010bbc8e7ef4b21fa38f9c3a9754ef3,999,6,6
be6ec863f38f611dff4958ccd33cf638,999,2,6
8eb1abd1acca601d1e23e85c69b1742a,999,8,8
a00de41fdf121f6dfe5db851a575d2d1,999,6,7
2afd218c3aecb6828d2be327f8b9c46f,999,5,5
0c37993dcf5f99f7b00d02495ed01bc3,999,1,5
4eb43aa7f89260bb40b3970a45a82678,999,1,2
64cae7b86c7dcb1b40d17e43c0c2109e,999,3,7
8dcd4de7be6479561269b90c1dc8a3b4,999,6,7
20c7d1ee0615a09b0bac9438cc8325e2,999,3,6
6010bbc8e7ef4b21fa38f9c3a9754ef3,1000,7,4
de0b07c32bb6ca4655487026e0f3fc38,1000,8,4
2afd218c3aecb6828d2be327f8b9c46f,1000,6,4
9c8073214a052e414811b76012df8847,1000,8,8
4eb43aa7f89260bb40b3970a45a82678,1000,3,3
6b492acb1838463dc7c07a76b26313c4,1000,8,8
8dcd4de7be6479561269b90c1dc8a3b4,1000,9,9
eca1130f44cd2e17645e40a0fa2ef59b,1000,6,5
d8e56509dc582df255732a0170323231,1000,7,7
cbc86e332e889251fe0fa71df472f202,1000,6,4
a30d244141cb2f51e0803e79bc4bd147,1001,3,4
8ef6c1b6e31d907a3bba6f4edd303371,1001,4,3
610d5d89f56667e3d4537c529aae496e,1001,6,4
78b5e9744073532cc376976b5fc6b2fc,1001,7,7
de2b2c35312ac2f0a8510743742c0219,1001,3,2
607f6e34a0b5923333f6b16d3a59cc98,1001,5,5
bb50b45a1874ede476874bd57e4cabb4,1001,4,1
ff9c1993d2a21f2117c30d8e295dd4ac,1001,4,3
b09a5957e5d5e47e556d203529a0ae6d,1001,6,6
00de940f0b5cfc82cca4791199e3bfb3,1001,2,3
623681f76a3eab5d9c86fbc0e1ca264b,1002,4,4
7cecbffe1da5ae974952db6c13695afe,1002,5,5
11e5c2ba0236fe3643cac09dbdb96580,1002,6,4
607f6e34a0b5923333f6b16d3a59cc98,1002,5,2
a30d244141cb2f51e0803e79bc4bd147,1002,5,6
de2b2c35312ac2f0a8510743742c0219,1002,1,1
00de940f0b5cfc82cca4791199e3bfb3,1002,4,1
78b5e9744073532cc376976b5fc6b2fc,1002,7,3
ff9c1993d2a21f2117c30d8e295dd4ac,1002,4,3
eca1130f44cd2e17645e40a0fa2ef59b,1002,4,3
722ad4c331b7d7bebd697bfbb91ee0e8,1003,8,3
b09a5957e5d5e47e556d203529a0ae6d,1003,6,3
a30d244141cb2f51e0803e79bc4bd147,1003,5,5
607f6e34a0b5923333f6b16d3a59cc98,1003,5,2
78b5e9744073532cc376976b5fc6b2fc,1003,7,6
2db8293d2a35a17f16ddf8e97122ec11,1003,4,4
ed7ed76453bd846859f5e6b9149df276,1003,6,3
eca1130f44cd2e17645e40a0fa2ef59b,1003,5,3
00de940f0b5cfc82cca4791199e3bfb3,1003,6,3
de2b2c35312ac2f0a8510743742c0219,1003,1,1
00de940f0b5cfc82cca4791199e3bfb3,1004,5,2
de2b2c35312ac2f0a8510743742c0219,1004,3,3
607f6e34a0b5923333f6b16d3a59cc98,1004,5,3
a30d244141cb2f51e0803e79bc4bd147,1004,5,5
722ad4c331b7d7bebd697bfbb91ee0e8,1004,3,7
7cecbffe1da5ae974952db6c13695afe,1004,4,6
ff9c1993d2a21f2117c30d8e295dd4ac,1004,4,5
78b5e9744073532cc376976b5fc6b2fc,1004,3,6
eca1130f44cd2e17645e40a0fa2ef59b,1004,4,5
b09a5957e5d5e47e556d203529a0ae6d,1004,2,5
ed7ed76453bd846859f5e6b9149df276,1005,6,4
607f6e34a0b5923333f6b16d3a59cc98,1005,5,4
a30d244141cb2f51e0803e79bc4bd147,1005,5,6
de2b2c35312ac2f0a8510743742c0219,1005,6,6
b36ffffcd1831441a2a3b60919312ccd,1005,5,4
78b5e9744073532cc376976b5fc6b2fc,1005,8,7
2db8293d2a35a17f16ddf8e97122ec11,1005,6,4
7cecbffe1da5ae974952db6c13695afe,1005,4,5
ff9c1993d2a21f2117c30d8e295dd4ac,1005,3,4
6222da90667e5b0de990ce6c26dcfa15,1005,6,7
883449004b1bf2a07a284f59ddae1fd7,1006,5,3
accbf566ae920d6260d28454e1ee0d6a,1006,5,7
de2b2c35312ac2f0a8510743742c0219,1006,2,1
eca1130f44cd2e17645e40a0fa2ef59b,1006,5,4
4c7a94e0937450ef406135849493ab99,1006,5,6
ed7ed76453bd846859f5e6b9149df276,1006,7,7
2fb527b567d10a3ea0dac783c7c2f364,1006,4,2
607f6e34a0b5923333f6b16d3a59cc98,1006,6,4
a30d244141cb2f51e0803e79bc4bd147,1006,3,3
00de940f0b5cfc82cca4791199e3bfb3,1006,4,7
1ac10b86ba5ac18e06eea9f9954ab216,1007,4,6
7cecbffe1da5ae974952db6c13695afe,1007,5,5
78b5e9744073532cc376976b5fc6b2fc,1007,7,7
00de940f0b5cfc82cca4791199e3bfb3,1007,4,3
b09a5957e5d5e47e556d203529a0ae6d,1007,6,6
607f6e34a0b5923333f6b16d3a59cc98,1007,5,6
a30d244141cb2f51e0803e79bc4bd147,1007,6,6
bb50b45a1874ede476874bd57e4cabb4,1007,4,4
de2b2c35312ac2f0a8510743742c0219,1007,8,8
ff9c1993d2a21f2117c30d8e295dd4ac,1007,3,3
607f6e34a0b5923333f6b16d3a59cc98,1008,6,6
eca1130f44cd2e17645e40a0fa2ef59b,1008,4,5
00de940f0b5cfc82cca4791199e3bfb3,1008,5,3
a30d244141cb2f51e0803e79bc4bd147,1008,6,6
accbf566ae920d6260d28454e1ee0d6a,1008,7,5
78b5e9744073532cc376976b5fc6b2fc,1008,6,4
1ac10b86ba5ac18e06eea9f9954ab216,1008,8,6
de2b2c35312ac2f0a8510743742c0219,1008,9,9
b09a5957e5d5e47e556d203529a0ae6d,1008,4,5
ff9c1993d2a21f2117c30d8e295dd4ac,1008,5,5
607f6e34a0b5923333f6b16d3a59cc98,1009,5,3
ff9c1993d2a21f2117c30d8e295dd4ac,1009,3,3
00de940f0b5cfc82cca4791199e3bfb3,1009,2,2
b09a5957e5d5e47e556d203529a0ae6d,1009,2,2
a30d244141cb2f51e0803e79bc4bd147,1009,5,5
2db8293d2a35a17f16ddf8e97122ec11,1009,3,6
de2b2c35312ac2f0a8510743742c0219,1009,1,1
eca1130f44cd2e17645e40a0fa2ef59b,1009,4,3
46a2289decf79f747406fa91cd92fc27,1009,3,5
78b5e9744073532cc376976b5fc6b2fc,1009,7,7
46a2289decf79f747406fa91cd92fc27,1010,5,5
78b5e9744073532cc376976b5fc6b2fc,1010,7,7
b09a5957e5d5e47e556d203529a0ae6d,1010,6,6
00de940f0b5cfc82cca4791199e3bfb3,1010,9,9
accbf566ae920d6260d28454e1ee0d6a,1010,8,7
de2b2c35312ac2f0a8510743742c0219,1010,9,9
607f6e34a0b5923333f6b16d3a59cc98,1010,6,5
ff9c1993d2a21f2117c30d8e295dd4ac,1010,4,5
ed7ed76453bd846859f5e6b9149df276,1010,5,5
a30d244141cb2f51e0803e79bc4bd147,1010,6,7
0ca907e233b8bf33bf4eca86fcbfcc8f,1011,5,3
a30d244141cb2f51e0803e79bc4bd147,1011,3,3
de2b2c35312ac2f0a8510743742c0219,1011,2,2
78b5e9744073532cc376976b5fc6b2fc,1011,7,3
00de940f0b5cfc82cca4791199e3bfb3,1011,3,2
ff9c1993d2a21f2117c30d8e295dd4ac,1011,4,3
1ac10b86ba5ac18e06eea9f9954ab216,1011,5,5
607f6e34a0b5923333f6b16d3a59cc98,1011,5,2
7cecbffe1da5ae974952db6c13695afe,1011,5,5
b09a5957e5d5e47e556d203529a0ae6d,1011,6,2
b09a5957e5d5e47e556d203529a0ae6d,1012,6,3
1ac10b86ba5ac18e06eea9f9954ab216,1012,3,2
ff9c1993d2a21f2117c30d8e295dd4ac,1012,5,3
00de940f0b5cfc82cca4791199e3bfb3,1012,5,2
78b5e9744073532cc376976b5fc6b2fc,1012,6,7
607f6e34a0b5923333f6b16d3a59cc98,1012,5,3
de2b2c35312ac2f0a8510743742c0219,1012,1,1
a30d244141cb2f51e0803e79bc4bd147,1012,2,3
d5cf45435e35cb9166f51f0a55b74a0e,1012,5,2
eca1130f44cd2e17645e40a0fa2ef59b,1012,5,3
722ad4c331b7d7bebd697bfbb91ee0e8,1013,3,6
de2b2c35312ac2f0a8510743742c0219,1013,1,1
62ef0e23f21039e337b545ccc4851525,1013,4,2
ff9c1993d2a21f2117c30d8e295dd4ac,1013,3,4
7cecbffe1da5ae974952db6c13695afe,1013,4,6
eca1130f44cd2e17645e40a0fa2ef59b,1013,4,5
a30d244141cb2f51e0803e79bc4bd147,1013,2,3
d5cf45435e35cb9166f51f0a55b74a0e,1013,1,1
00de940f0b5cfc82cca4791199e3bfb3,1013,5,3
607f6e34a0b5923333f6b16d3a59cc98,1013,5,4
bb50b45a1874ede476874bd57e4cabb4,1014,7,3
de2b2c35312ac2f0a8510743742c0219,1014,5,5
607f6e34a0b5923333f6b16d3a59cc98,1014,5,4
ff9c1993d2a21f2117c30d8e295dd4ac,1014,4,3
883449004b1bf2a07a284f59ddae1fd7,1014,4,4
78b5e9744073532cc376976b5fc6b2fc,1014,6,7
a30d244141cb2f51e0803e79bc4bd147,1014,6,5
d5cf45435e35cb9166f51f0a55b74a0e,1014,4,6
00de940f0b5cfc82cca4791199e3bfb3,1014,4,3
b09a5957e5d5e47e556d203529a0ae6d,1014,4,5
78b5e9744073532cc376976b5fc6b2fc,1015,7,7
ed7ed76453bd846859f5e6b9149df276,1015,6,7
ff9c1993d2a21f2117c30d8e295dd4ac,1015,4,6
de2b2c35312ac2f0a8510743742c0219,1015,9,9
eca1130f44cd2e17645e40a0fa2ef59b,1015,6,7
a30d244141cb2f51e0803e79bc4bd147,1015,5,5
607f6e34a0b5923333f6b16d3a59cc98,1015,6,5
1ac10b86ba5ac18e06eea9f9954ab216,1015,7,7
00de940f0b5cfc82cca4791199e3bfb3,1015,3,3
b09a5957e5d5e47e556d203529a0ae6d,1015,6,7
607f6e34a0b5923333f6b16d3a59cc98,1016,6,2
a30d244141cb2f51e0803e79bc4bd147,1016,3,3
722ad4c331b7d7bebd697bfbb91ee0e8,1016,2,1
2db8293d2a35a17f16ddf8e97122ec11,1016,3,2
de2b2c35312ac2f0a8510743742c0219,1016,1,1
ed7ed76453bd846859f5e6b9149df276,1016,4,1
eca1130f44cd2e17645e40a0fa2ef59b,1016,4,3
883449004b1bf2a07a284f59ddae1fd7,1016,3,2
00de940f0b5cfc82cca4791199e3bfb3,1016,5,2
ff9c1993d2a21f2117c30d8e295dd4ac,1016,2,2
a30d244141cb2f51e0803e79bc4bd147,1017,6,5
eca1130f44cd2e17645e40a0fa2ef59b,1017,4,4
78b5e9744073532cc376976b5fc6b2fc,1017,5,5
ff9c1993d2a21f2117c30d8e295dd4ac,1017,4,3
accbf566ae920d6260d28454e1ee0d6a,1017,4,6
de2b2c35312ac2f0a8510743742c0219,1017,1,1
b09a5957e5d5e47e556d203529a0ae6d,1017,4,2
00de940f0b5cfc82cca4791199e3bfb3,1017,3,4
46a2289decf79f747406fa91cd92fc27,1017,5,6
607f6e34a0b5923333f6b16d3a59cc98,1017,5,2
7cecbffe1da5ae974952db6c13695afe,1018,4,5
93f4b8995f647ceb58689b78eb2087ef,1018,6,3
de2b2c35312ac2f0a8510743742c0219,1018,1,1
ed7ed76453bd846859f5e6b9149df276,1018,1,1
eca1130f44cd2e17645e40a0fa2ef59b,1018,4,2
46a2289decf79f747406fa91cd92fc27,1018,4,1
186575d01f40537515988f1369d395eb,1018,5,3
a30d244141cb2f51e0803e79bc4bd147,1018,4,4
11e5c2ba0236fe3643cac09dbdb96580,1018,4,2
accbf566ae920d6260d28454e1ee0d6a,1018,4,3
a30d244141cb2f51e0803e79bc4bd147,1019,4,4
2db8293d2a35a17f16ddf8e97122ec11,1019,3,2
d0520656367db74cb316b9a26f60864e,1019,6,4
eca1130f44cd2e17645e40a0fa2ef59b,1019,4,3
ed7ed76453bd846859f5e6b9149df276,1019,6,4
00de940f0b5cfc82cca4791199e3bfb3,1019,3,2
de2b2c35312ac2f0a8510743742c0219,1019,1,1
55016bfc877fc509861b4aba22ee4f7a,1019,4,4
accbf566ae920d6260d28454e1ee0d6a,1019,5,2
607f6e34a0b5923333f6b16d3a59cc98,1019,7,2
607f6e34a0b5923333f6b16d3a59cc98,1020,4,3
00de940f0b5cfc82cca4791199e3bfb3,1020,4,3
de2b2c35312ac2f0a8510743742c0219,1020,1,1
f71b423642d3d61dffba53ddee48a7e0,1020,1,1
93f4b8995f647ceb58689b78eb2087ef,1020,4,3
ed7ed76453bd846859f5e6b9149df276,1020,6,3
a30d244141cb2f51e0803e79bc4bd147,1020,3,3
accbf566ae920d6260d28454e1ee0d6a,1020,3,3
883449004b1bf2a07a284f59ddae1fd7,1020,4,2
eca1130f44cd2e17645e40a0fa2ef59b,1020,4,3
eca1130f44cd2e17645e40a0fa2ef59b,1021,5,5
accbf566ae920d6260d28454e1ee0d6a,1021,8,6
de2b2c35312ac2f0a8510743742c0219,1021,3,3
ed7ed76453bd846859f5e6b9149df276,1021,6,6
a30d244141cb2f51e0803e79bc4bd147,1021,6,5
607f6e34a0b5923333f6b16d3a59cc98,1021,8,6
d4d0cd1ae06f54909291d34ddd6ab497,1021,8,3
b36ffffcd1831441a2a3b60919312ccd,1021,5,4
46a2289decf79f747406fa91cd92fc27,1021,8,6
7cecbffe1da5ae974952db6c13695afe,1021,5,4
a9f376da22eb77185afae90b192bf9ac,1022,2,3
78b5e9744073532cc376976b5fc6b2fc,1022,3,7
ff9c1993d2a21f2117c30d8e295dd4ac,1022,3,2
de2b2c35312ac2f0a8510743742c0219,1022,1,1
00de940f0b5cfc82cca4791199e3bfb3,1022,3,2
eca1130f44cd2e17645e40a0fa2ef59b,1022,4,3
a30d244141cb2f51e0803e79bc4bd147,1022,3,4
1ac10b86ba5ac18e06eea9f9954ab216,1022,4,4
7cecbffe1da5ae974952db6c13695afe,1022,5,5
607f6e34a0b5923333f6b16d3a59cc98,1022,5,2
eca1130f44cd2e17645e40a0fa2ef59b,1023,4,3
607f6e34a0b5923333f6b16d3a59cc98,1023,5,2
ed7ed76453bd846859f5e6b9149df276,1023,1,1
65794ea9f5122952403585a237bc5e52,1023,2,3
1eb9e2c62709ff203b2d9a558abc0937,1023,3,2
b09a5957e5d5e47e556d203529a0ae6d,1023,3,3
accbf566ae920d6260d28454e1ee0d6a,1023,3,2
b36ffffcd1831441a2a3b60919312ccd,1023,2,3
a30d244141cb2f51e0803e79bc4bd147,1023,5,3
de2b2c35312ac2f0a8510743742c0219,1023,1,1
de2b2c35312ac2f0a8510743742c0219,1024,1,1
accbf566ae920d6260d28454e1ee0d6a,1024,2,3
00de940f0b5cfc82cca4791199e3bfb3,1024,4,4
2db8293d2a35a17f16ddf8e97122ec11,1024,2,3
a30d244141cb2f51e0803e79bc4bd147,1024,5,5
607f6e34a0b5923333f6b16d3a59cc98,1024,6,1
b09a5957e5d5e47e556d203529a0ae6d,1024,2,3
ff9c1993d2a21f2117c30d8e295dd4ac,1024,3,3
78b5e9744073532cc376976b5fc6b2fc,1024,3,3
eca1130f44cd2e17645e40a0fa2ef59b,1024,4,3
78b5e9744073532cc376976b5fc6b2fc,1025,7,7
00de940f0b5cfc82cca4791199e3bfb3,1025,3,5
ff9c1993d2a21f2117c30d8e295dd4ac,1025,3,6
d633894e43380403a7984858af42ecea,1025,3,6
a30d244141cb2f51e0803e79bc4bd147,1025,2,2
607f6e34a0b5923333f6b16d3a59cc98,1025,5,5
bb50b45a1874ede476874bd57e4cabb4,1025,5,6
1ac10b86ba5ac18e06eea9f9954ab216,1025,7,7
de2b2c35312ac2f0a8510743742c0219,1025,9,9
b09a5957e5d5e47e556d203529a0ae6d,1025,7,8
eca1130f44cd2e17645e40a0fa2ef59b,1026,5,1
7cecbffe1da5ae974952db6c13695afe,1026,4,6
26bf37eb1750d163fe01ef21b0033a77,1026,2,2
51452faff8948ad4780f9b6261e813a7,1026,7,2
607f6e34a0b5923333f6b16d3a59cc98,1026,3,1
0ca907e233b8bf33bf4eca86fcbfcc8f,1026,3,6
de2b2c35312ac2f0a8510743742c0219,1026,1,1
a30d244141cb2f51e0803e79bc4bd147,1026,3,4
ed7ed76453bd846859f5e6b9149df276,1026,6,3
accbf566ae920d6260d28454e1ee0d6a,1026,3,2
b36ffffcd1831441a2a3b60919312ccd,1027,4,5
a30d244141cb2f51e0803e79bc4bd147,1027,4,3
ed7ed76453bd846859f5e6b9149df276,1027,6,4
